temperature,humidity,soil_moisture,nitrogen,phosphorus,potassium,soil_pH,crop
21.77751563733987,59.966351173389654,38.10022829875282,18.770604860902353,9.224581976951447,133.2099693856204,6.363508684443455,cotton
27.769248289751143,81.4892598115549,81.92615921083926,50.49166397521742,23.254803794620727,204.4139084265475,6.011365310506232,rice
32.759424105544504,87.12421922623949,88.13150027582556,64.23749004160113,16.435742845216037,227.36353592221812,6.600587531467052,rice
26.483045205560394,56.72518675578116,38.03316219411926,27.497745831340694,6.756855985867727,175.25349646845578,6.4651548322924555,cotton
32.16311413762444,83.09530993364685,80.26098759019457,54.15837901002424,12.500968106323615,170.69447234533166,5.733507440896293,rice
26.790909044565606,82.19507654282948,74.54923054404624,34.687109754932564,24.978633982779456,208.58509738294322,5.940471425529011,rice
33.21773168941959,70.11788924962318,82.90847478475762,55.43178439324857,7.038430086393269,235.50676830957963,6.259228556874587,sugarcane
28.570632638066712,55.13709249040134,39.20832282802806,17.918448251956537,6.141955526051186,162.17989852918856,6.159023565564523,cotton
29.474788233859144,83.60985877593784,82.89272140562713,58.27409489903543,16.845008583560443,170.79651171956948,5.8009043387797785,rice
28.88258530502462,65.51188779492415,39.30050090928098,25.500252219501498,8.079698574426093,178.86275776562962,6.322701928003681,cotton
15.13489112157926,73.50969322129097,45.85337040906603,25.12355153398148,9.579429288926251,125.69464515431893,6.1574148154160655,potato
37.05080476730476,58.02704498376434,67.98645491604461,49.06190223111868,8.553366570166855,188.96971904536602,6.388535120709805,sugarcane
39.414411518413864,60.25794978070176,76.17563823397616,60.164700867794956,4.402677756561515,216.2897191149846,6.144452294864646,sugarcane
27.878189770994005,81.34457714243405,78.44528747243962,33.632897971986424,21.809522744953174,196.64481266256712,6.098308509477967,rice
33.36934302169111,80.67920608514491,71.52958702639768,48.56028539193883,21.95276854706418,170.10172937019863,5.5,rice
25.884133172757828,62.553806337267744,29.060161992969203,21.21682950695967,5.906146423665955,177.38555804474288,6.2452724961920225,cotton
23.97329498270851,60.28152601668376,31.402830472671226,28.37194209324722,10.002695893082256,158.9606586786908,6.485382563714222,cotton
27.453356281325387,67.60430566800021,47.70274182385771,30.474135055496845,15.82419241134653,160.23920313163032,7.24953890750744,maize
27.644568910203574,86.90079530824664,83.79482027742475,51.986507856951135,14.27805138437014,242.1240013752788,6.150025066765287,rice
25.974535261794987,65.81590068790132,55.48980830991234,42.21769897311739,16.80588314399548,137.0820667506227,6.832601156222773,maize
32.21062240274991,80.82936506113397,82.83559244400439,61.62759537733771,15.366897584369255,201.0985611519953,5.809661753831134,rice
19.112574247114544,77.23944687831695,75.64890896844415,19.95046882606731,9.55950966703041,123.65303481335937,5.920455388482994,potato
17.473216345492574,75.6652921052174,63.91800034261023,22.393209575921453,10.602049047860607,131.90905139369602,5.5,potato
26.578500124185286,54.30931970402509,42.28218134447073,18.00420839430513,8.899351377710245,164.8446642347816,6.5,cotton
27.702718929968057,69.30701369212342,55.18218914060223,23.941416289746627,15.035998829940608,151.39807311094404,6.0,maize
17.483004888305423,84.24645876183943,68.81264980102942,19.245097089805018,10.221209275204695,108.58592558822363,5.907417638255885,potato
18.552772269231788,69.77897553165903,60.74542603213988,30.239003167399733,5.8362043045803285,125.08729016139827,6.217175677137925,potato
34.341333721134966,64.43161312733478,74.97600362205227,79.99199013010858,8.169908666500945,214.4163674840633,6.390415470964746,sugarcane
26.01185139319972,67.43632336458016,51.41527432159879,37.210551848463446,19.421184355400136,149.65739180188115,6.587376212018263,maize
28.742882058451425,75.0783393513075,79.09609084321718,39.64655623585609,18.398790513801558,171.83471534490167,5.998732561523995,rice
27.55478982191738,69.43783837148464,61.091631467056914,22.253672814051335,17.70894351886981,155.13815836573178,7.336340198852065,maize
32.78904978209238,88.83748609706367,85.6171759049789,45.26128273667932,19.0642946609481,185.80436054147938,5.80380406032684,rice
28.57655007542965,88.19506361607142,78.05450983062352,47.229687392556706,24.58159707692679,189.6307826333662,6.329556471319721,rice
34.068253753344585,59.16575907431039,73.31393028924504,69.96229179471635,10.378682533877765,180.11868209103665,6.5,sugarcane
32.47533353065407,84.00447167459582,66.15109321270651,32.77542642279843,15.263416275780592,184.90504503555812,5.851274465882146,rice
29.223366700783206,86.94453384072423,82.76435653266554,50.88561258387079,19.95757686926015,186.9989432653095,5.5,rice
28.331132660445913,88.02270710521793,82.59137521906153,75.5203731021468,28.58645532196482,207.68821502100744,5.65216966530612,rice
30.115536439610725,90.19872681340729,81.07029953265412,29.66958775393754,25.802154848588486,210.5423435713801,6.4700664094676545,rice
12.873151542389728,73.7460982920926,55.949564319803116,24.278859409139297,14.671247112806977,98.91360077764111,5.757936976109157,potato
34.345315282641316,86.71594434005746,83.54108887818975,30.57658872139754,15.791804159966595,206.42660177902155,5.79899452431221,rice
25.57942235925945,81.34069478002755,56.34857831701885,33.11119420832311,14.405945414318918,159.4125495004238,6.978489645119682,maize
24.675537676400715,59.59150476259472,32.713365545135716,22.922253810954288,8.690394263026615,157.37141940589706,6.5,cotton
19.371348056588424,72.7579000305238,33.198578770818536,23.02783230711539,9.583349187211747,167.4444764878931,6.33866386183712,cotton
25.366606207834778,63.511633388444594,36.25034864155928,23.303775404161005,12.25191112533632,133.3806577160996,6.0,cotton
27.236784796792453,65.77069590835289,63.333279665999136,23.31008174681913,15.444280759651924,157.57949574270154,7.104345406801981,maize
34.33732967668419,54.93078908523505,79.61489448841984,61.603911072111984,7.436158736172825,215.83335106918435,6.230383281987615,sugarcane
30.99859892473055,61.43956775167653,49.16618758532673,34.87826708139742,16.868917292666964,156.70285249106718,6.083123799159651,maize
32.29634886775143,80.3958304902107,77.20758640946916,32.21870300126061,14.041039746466952,167.17405128563075,6.133524685507056,rice
28.889985194371082,59.677283933488326,38.42528181255062,17.56727033654027,8.296638467386993,162.17978464878811,6.354347464630358,cotton
29.30797591638774,71.90930271926058,56.183617218760176,28.601380662714597,13.670123611597162,167.75467527288532,6.979453177116568,maize
29.39539001223757,68.22872471457785,79.66270005371899,59.3781152784896,5.091530455432054,178.9461058558611,6.325887161447204,sugarcane
32.16458743424786,86.14501081176593,85.39595876469639,38.39518248506386,11.279513445031286,218.86146761238575,6.009921142433353,rice
29.36828536360387,76.60306368581664,80.40363258270874,41.62289143794077,18.930266631215677,196.22839060149497,6.0245387571099345,rice
22.947838308552434,70.47529520548126,66.36697181020334,27.308618138947857,11.429060480336693,113.02223419481416,5.7052321867075095,potato
30.575909727041537,76.28279364648343,79.65943734395293,48.41332172865711,13.469233364576807,169.88452313339957,5.5250072056128285,rice
30.19086527882752,93.05083564191325,77.49952608042481,56.77913248835468,25.71543624569892,181.93645450805394,6.127941556197147,rice
30.389602190033862,57.165448649276414,89.39115142662773,53.2437594125209,8.26656122615375,189.61942876819003,6.330649793640579,sugarcane
15.733336740394758,79.72258675935475,67.98012734152066,26.843628684626328,8.524175536666522,133.79686101706412,5.993041772551607,potato
31.11897723591753,98.56964369962441,87.57131619478432,32.974835367020276,18.440658193949886,215.5556403426403,5.5,rice
32.60591573071584,56.43599137868169,80.12141237929482,62.11423693193017,7.110948086248508,220.19836930146218,6.5,sugarcane
26.937763818734567,65.25810789450955,33.072334144540115,21.584833845466786,7.0867453971506755,156.1738298988432,6.199768417691565,cotton
21.912001523023104,64.90534870966958,55.90818676986403,27.12520202623542,11.823450455070423,152.71268872065315,6.781134619275432,maize
29.981198069522502,91.58302182061414,87.32135959101588,47.12130748479914,24.11329063418666,208.22719999815098,5.845461323460309,rice
31.71374486592749,79.44205496213578,82.46774889898003,43.01043915566541,16.519263674353933,169.1180630173363,5.5,rice
28.840797406878387,77.85281641031305,76.43775062948312,48.54792466086468,22.34679218976866,184.90830450376765,5.938541098343008,rice
33.537407332010076,66.95981198641762,77.60306521025713,58.842543762166585,7.349179586318957,188.79014042385185,6.129763194430522,sugarcane
26.09433840701628,63.84685130915068,61.53988991249166,26.3592079338554,8.351789553803119,153.7207683891324,7.069414842039077,maize
28.807812213920364,85.33786000604745,79.97186852383845,49.62990653301078,21.31677020609544,217.47598354634997,6.174806085941089,rice
27.704449628026723,58.538622238470836,77.17300308078138,43.54834007897235,6.874422461565505,200.21934645153073,6.4602600743336405,sugarcane
29.284022803811837,92.46009486233051,74.42970478528552,37.51008767083257,26.241009498207212,207.3905688086627,6.341886789848617,rice
22.04063169655449,70.84422747981712,70.22831161719043,23.802242897690927,6.006434665626916,99.36385669541653,6.066937744194707,potato
25.530590813843478,63.83474388019371,52.96098300449722,33.87852419004556,10.615605338945414,133.63417999682042,6.642896282354023,maize
26.99882894861835,53.154592602575235,32.17467608121087,20.48668353431624,8.801071953058354,180.4086069136964,6.109180362963743,cotton
30.911726248245763,71.13722565394187,71.82024179055233,50.009356307370304,10.135879641667547,190.57059470828202,6.0,sugarcane
30.92312918204634,89.07925796258898,77.96423129591275,60.237505692947096,7.490886768219191,198.71386607318894,6.345091012989542,rice
30.641191179441677,61.27453287854436,68.39848329581974,47.49271286793376,7.01924955505423,234.44387648852907,6.332037745937334,sugarcane
33.91428614318891,65.31749191768225,73.08079295391852,66.87327831895928,10.74564570401702,240.9935557247735,6.5,sugarcane
22.387266965664832,83.16729633071827,58.50111324266827,22.378462536723394,9.483550544637506,91.51383548853539,6.713821228103326,potato
34.67262742017965,68.94896508677944,72.36665395630098,61.01827096901792,9.896132638847986,194.46062494471803,6.152561738582518,sugarcane
28.61183355578315,91.19520702611382,67.10702956371689,40.22346367164873,27.431442752828875,206.40377977941893,5.893022589619885,rice
15.488321196696495,71.882005257244,65.18092852638374,16.202785446835176,9.178001771904832,123.81406797019714,5.5,potato
23.568929393644304,62.113684708971235,53.813547367477625,26.491885989735707,19.77433882966544,186.3647494595657,6.816809451834157,maize
30.563715031603767,89.80126389953807,83.23881973444556,43.3509926537985,25.61627406476413,200.57488511483604,6.138523581866975,rice
29.286490085615373,83.69073466438441,72.5457301353891,60.519025484726484,30.0,174.35100133129947,6.380514502164935,rice
18.097427938106115,75.13313501098258,69.10069768749318,19.26372397957865,10.796020232383903,112.34958580097509,6.312097594121564,potato
19.45007459992895,76.3093503467054,57.88138415795108,24.44001204139657,6.441432812097903,127.44890557289537,6.423498190345329,potato
29.3898360024116,87.2914156931899,86.84583625122211,42.987580762849966,19.278560313256683,196.48049765190245,5.928981657931479,rice
21.993544442861193,67.36206358366647,64.54765544271498,23.04949247631605,8.919496537685827,130.81196263655102,5.6629613157915095,potato
27.238998905784015,70.78320853018565,78.31798201772963,52.3982456429758,11.736989952214849,202.40263039447785,6.236751035803522,rice
30.399630901929093,92.40214049441694,80.11967885468114,48.694428123560506,21.535547598460738,198.8294359547483,5.83944831040677,rice
28.12807436702415,77.64075710135673,77.57113053125529,33.347672846576074,18.253803511412514,186.9152145852799,5.863593821383098,rice
31.16633107295773,92.88888203243992,85.43611295641908,57.149882668888786,20.1019623928678,185.3152106223351,6.002489464233764,rice
30.943714493874737,82.77881026683791,75.12971215860551,55.50425373310213,22.559131108874578,198.61297642356678,6.192244493960172,rice
23.720617771520867,69.12794887124025,40.51306969269233,27.62345070097845,19.45528646680501,146.89437862750611,6.762269784360322,maize
31.061269093564356,58.744093846696565,74.46735268778083,68.80255707099434,5.5996303775612075,220.12395832895993,6.0,sugarcane
28.13209728811182,67.6477652020241,53.98225378168488,25.603783025288106,15.607872566630158,144.18635304998097,6.597520717365394,maize
26.849572307791945,67.36397493844397,26.42484902979776,17.177975859249177,5.526442292819651,150.09888844825153,6.3040627910617255,cotton
30.40633855485218,71.26126183664522,57.29114562503743,35.32014469277041,18.38829744783923,170.31334130614724,6.926693429436938,maize
29.11782945794322,82.99832222277512,72.55426309596666,52.9093686936033,19.90079004750638,204.0040040391283,5.773069418603719,rice
37.73382054776801,65.63151111480475,72.15729967801829,78.25885266246041,6.983374177893362,196.3188670458706,6.496019205694135,sugarcane
30.487397811147872,82.49003547590257,87.72088199837886,37.77046677709368,25.240227589040078,196.6707086252595,5.592583181065971,rice
21.97598166400155,62.64670466519738,31.228742025892725,20.019847318057117,9.683584278120883,151.91848539194237,6.035180488006998,cotton
22.86104043737255,71.28290022678824,53.08857097495143,35.17644683696381,19.30711282529288,139.54662417187427,6.676993074390358,maize
30.370146267646405,66.35878116939847,71.15594243146964,54.124707658926866,8.93117736585729,258.1520561699416,6.258757351255347,sugarcane
24.415234635653157,76.4404185415345,52.9945863439724,32.52132859773611,15.320366154088426,131.96855878315623,6.540384984319385,maize
27.607821704412206,82.22642601862148,78.18098408873253,60.92214064972356,14.327764973688463,190.71737149982602,6.429506816690757,rice
30.96307097751709,61.602183441671556,33.410025422746514,19.020104997431297,7.821498455049299,172.17024150226342,6.5,cotton
28.645842156003205,94.23717813341109,83.55157601814598,54.173652475044875,26.723531676956092,232.59824422681712,6.130746342027913,rice
19.73315952722403,77.65649945927454,71.9438259066689,30.577595775131925,9.474952059295028,129.19086093182594,5.54532199552085,potato
21.876579043160604,73.70717367158034,52.23476549336845,24.856496765647904,11.268817798322598,120.05940909256728,6.107886979090041,potato
28.657795325502637,67.21060434833714,52.84709251539374,32.59549026610418,21.514874875241425,113.03393362779359,6.0,maize
16.66939835208749,81.280562811218,68.9352071079708,22.34816325547688,8.922369081314661,106.5252372308259,5.993217416412957,potato
29.913578301879383,59.357281372920966,37.90403001008212,22.55027878330825,7.632261912648674,149.59589395324087,6.416506537997987,cotton
14.69713314277761,66.52177626898114,69.49372094344801,26.589609883788285,8.539230695146816,115.87273092182251,5.752400791120635,potato
30.209507262569527,61.529542906337575,28.682089373411443,20.24007446232561,9.219998250454962,177.69451358769138,6.146297033959281,cotton
31.546036774973203,86.28634818251501,91.69856007414984,35.43746168025808,25.237620091983555,223.5950417518326,6.232642606196641,rice
33.20416750830827,82.09766353257109,77.54165222186543,44.8733920521063,14.427011876110766,190.57767555671865,6.22542999856503,rice
36.06884731695044,58.32310149359641,74.22530138846278,72.13587249807422,6.230366116775997,253.8104976854126,6.0,sugarcane
38.4820971455832,58.641726972164605,80.90743367020849,66.24173288437304,13.20172241877767,236.60779969608203,6.186960536365938,sugarcane
31.122920999348096,81.85569070579533,82.28800210546214,40.856187694558564,20.31177880324537,181.09423151262638,6.693826840119359,rice
30.058623570419947,89.56978909958738,81.90597037672488,62.30324994248955,29.01182557017963,211.96579153128476,5.955585722263982,rice
25.0,57.046868894359676,75.31468693184785,46.17211875873311,10.308348144363663,236.70208191573766,6.100311157482603,sugarcane
25.350158102829997,90.48501023390594,84.64844431340302,58.080491185300154,16.617069595125226,242.61167265103967,6.870764867605683,rice
25.288005158300365,73.24011416227673,54.971546177495746,28.351495041517975,17.40266453921133,183.74349445485575,7.103611853339957,maize
26.32215853917629,56.93966979426062,37.14908918130104,24.050241625960247,7.670182312463283,177.19123284662925,6.5,cotton
30.954178538161145,75.17013887870846,53.17380766089807,16.574456913044294,17.354210901290287,185.80983709794538,6.899769185364777,maize
18.158506602908858,80.2192677735761,57.39696060219295,21.244236961034172,10.336187697642897,141.03089382229587,5.5,potato
25.09794165551103,68.46921014594832,54.20134154105474,29.007688480419123,15.405051655141675,144.83400080839684,6.623592401574611,maize
37.40415128485707,69.97487009066487,70.58896806822646,58.92105509613847,5.893118614244164,220.66656194861662,6.0,sugarcane
34.2683544932976,75.65596278928959,85.53466004466617,43.83347171259647,10.815645140115748,187.68197076002303,6.136228993837281,rice
19.590677769817795,80.28907163022771,77.3572716486116,22.542711015837963,10.355621146071783,130.27075713431563,6.242098573778951,potato
30.539058020225593,80.94782720958881,74.70172721457357,46.95754165405903,25.287896745352228,157.5540373831616,6.31486143419833,rice
26.90109727550429,75.85010834220908,55.432217770817616,24.288752988912336,17.60417704055964,145.5114073184023,7.1881599535536305,maize
29.348056881640474,76.2059247575215,68.95685654893893,43.13720922964518,30.0,200.43705337509445,5.9493353616314755,rice
24.064092621200786,63.44159027752997,36.62080175740488,21.207414562746187,9.79823866562422,200.0,6.499206661450529,cotton
35.20172745282312,57.20777252256458,62.79719672699283,66.70585188810847,7.587918218919287,248.26563855381394,6.373704030576495,sugarcane
26.19290466719699,90.25594613714071,80.87134640646224,61.74751103382597,10.427497599882297,210.4179505877486,6.015921184953033,rice
23.237407518681266,80.25087894470367,60.02419909040148,30.73161625250237,11.673447443265221,107.10088537919293,5.962659663738061,potato
29.815712764152426,70.31166852065994,52.98163750841238,31.534473265777084,15.598183498390693,136.66414566388048,7.101963056938357,maize
31.68774080927216,98.50849091834466,81.75087170443838,43.99586112671467,18.905954463367042,239.9015548185369,6.062408947429841,rice
32.229647731356685,57.13972106158782,68.46859965445036,59.936143611793774,7.5895568286688535,192.6836528063535,6.0,sugarcane
18.700865985800196,65.71956398794255,66.23573860952669,26.338068693698588,9.291874847126103,78.47009759372054,6.17989072542344,potato
16.033673133605905,76.6454891504088,64.08831151524008,25.745724517938598,7.637147104647564,124.81862956822815,6.320795201907778,potato
29.279161007345742,62.24374021121339,56.172078480549274,29.898621534368154,12.759972439092827,164.98302683111132,6.347662553234063,maize
23.61447376901965,73.94746857553069,67.27444721222184,29.50236965683684,10.596476780397655,135.89642013615043,5.856057106273813,potato
21.421847845025326,81.13042988697448,69.08483994335353,32.26709906315958,9.366298686663862,147.3162996766083,5.650246616359301,potato
16.358792948242545,82.78173642578662,64.87672503737785,35.0,12.033306600918905,111.66062755497416,5.949054195599081,potato
28.694520165858844,90.22787344394402,76.79972504892237,62.15976138413408,16.595069993950258,217.39572400800432,5.71980275989953,rice
18.97918968119796,75.97506588679178,71.97432133352746,28.315292667061577,12.909357838929804,126.87891015961546,5.5,potato
28.6283328413647,89.40711221140826,73.21359087009391,39.35567231744492,20.44937132343641,217.10087520129048,6.0080896496796,rice
22.360755127381424,70.09749592938552,61.263154378883435,21.375265729480404,9.223178199110507,149.51131861400407,6.15537452871777,potato
27.859670870910243,59.658328778295996,38.045220159725666,15.640606391913934,5.901832967789189,168.201435523141,6.0,cotton
32.084414750637386,64.48969502268746,62.81945807844974,35.76360011282189,13.866846648451903,161.33886041903048,6.660298616808591,maize
32.88029338244951,83.9530503111717,87.87126225107059,56.8403006916239,19.865220203918515,206.80092883713007,6.116987222392301,rice
21.337853003451265,79.6909679037873,65.49673641974259,21.302726600372196,9.477523275900575,130.00248188313938,6.676316981431786,potato
29.43925941341112,71.6139767798611,52.677081301661026,31.984044307491683,12.971544459368012,114.45793267448154,6.620464158245056,maize
29.427722415601092,84.36487834078561,78.33044473574071,40.62670447982012,23.130587378627858,195.93493251901793,6.215996309411092,rice
30.006622156189845,68.24308389553143,60.06912022394508,30.85774100915941,15.869496108137305,142.9592920407927,6.590647118769936,maize
26.713709447988535,73.69187046930037,57.4211167174931,27.020593655014203,19.396429892153773,152.6069879551959,6.553656406429292,maize
29.81137035083418,87.2501593603286,82.46080226681909,59.678819100565605,22.228318751407656,201.06040317935924,6.5971859332493334,rice
30.34691009809595,90.92683279316242,74.89176202634482,42.824385974118684,27.305365914678994,190.0230933078347,5.7274900210212545,rice
15.26030106717281,78.92827541417672,72.08787867881355,23.42645082401467,8.228866672347701,97.65862491818763,5.801931159798349,potato
31.46978786360148,73.46532159125887,51.79977222423255,25.33859525347341,15.455337394667415,143.77360743938408,6.94402541785441,maize
32.1063912561108,64.51086293718063,53.158387465774034,29.357608222979074,14.859407766417936,121.41244552058659,6.771181528696709,maize
27.8326103598365,73.21562242288094,64.37222823397173,34.39287851585838,13.685402183346214,191.94615129850854,7.5,maize
26.34489707296576,66.00688948061989,56.432280375205565,34.39516498558757,16.36510852425801,152.5435438243479,7.336329346916175,maize
30.780978515029247,81.13658149842476,86.79882465077453,46.183903986138546,23.57186720471495,188.11876573058674,6.379130886854661,rice
20.032593249654685,74.81902581434022,75.70720082004055,25.6944032091527,10.385687700444489,111.83192897314183,5.935009794739008,potato
30.318627223022254,84.15229237023884,74.47993726480186,56.148675056479355,17.000416728528624,205.11536753669196,6.011520911185081,rice
29.079726366738857,64.23668117259635,57.253669785264016,34.134879758745456,10.537314759091725,156.47077331501947,6.439586089758478,maize
27.896601286661273,74.71497149549802,78.85029721584422,70.84656627127835,30.0,207.61435088341904,6.2182163583948435,rice
27.750182736372018,58.866782021643914,46.26683494443097,26.44669160157235,21.132671319395136,192.08689087811527,6.6063258844226915,maize
14.103154964362163,81.46839762668137,71.6315747304157,21.104314004735294,8.191096064536968,140.79841701582382,6.058740969895211,potato
27.384963809910303,72.58742570829322,48.37154183753343,30.30619198171638,15.127199340591051,121.45097513302753,7.033122357107989,maize
24.516548205958298,67.287348093804,60.338231981305285,33.430282121651004,10.815031339030345,139.22027020549336,6.766596824621094,maize
30.56359256113381,88.2271387003731,80.23337930657233,43.914057432085826,15.925448736912863,239.6796052458439,6.174475226318183,rice
16.49505663871098,79.27876867789145,74.92532744302461,28.635196423272493,11.418048802214816,125.2047109381335,6.11691042544118,potato
32.73260243853095,72.26734524329284,55.87894797075373,26.543100507062476,13.93973290065301,149.3124207782881,6.545777447167381,maize
29.233553904720555,84.69216560819206,85.79998238990969,48.68924643284466,30.0,176.79065131895536,5.572381635097687,rice
30.128119922430365,64.36530560193899,37.13082657286216,17.393625177631975,8.394642585081474,147.5862375355824,6.5,cotton
14.04550494904932,81.91681894933777,66.9795458567756,22.488001811067747,9.637666127443605,115.31945215629845,5.920890829839388,potato
29.0917129674186,64.46822535902946,66.11003707531637,68.84184768854699,7.877494548428706,197.33096933262007,6.091206725816667,sugarcane
29.922846024922773,68.58949837450993,51.66980578672216,31.548179005013704,20.703662072967212,125.887119538408,6.970813567411654,maize
18.838006151128074,81.75273806177356,64.58278127285733,25.198944462039414,10.624567190069586,88.45156255784106,5.741269227628605,potato
20.21884789230557,80.42627470731838,76.80602530132403,23.600938434380847,6.409453215352339,117.76296172294563,6.439793967481676,potato
27.336121918841883,76.10510757651927,80.69892370105273,54.82978110366553,27.909421511019048,229.26897555771166,6.118513447712772,rice
21.668841423029033,63.04512801350424,46.42709893533213,31.23064613459002,11.611151902038845,122.02535082559487,5.828431835638898,potato
25.758961221164657,71.92059599780352,54.25957443837984,26.030874683355073,14.104050374810901,145.66310652148522,6.972605433766584,maize
34.196111639089835,94.59805218079418,80.41493896337143,67.42724636223309,24.9372459029875,212.92750567359764,6.036250693088339,rice
